estacion_id;fecha;temperatura;humedad;rocio;precipitacion
94059;08/12/2016 16:50;24.4;57.2;15.4;0.0
94059;08/12/2016 17:00;24.4;55.4;14.9;0.0
94059;08/12/2016 17:10;24.8;56.0;15.4;0.0
94059;08/12/2016 17:20;24.9;52.6;14.5;0.0
94059;08/12/2016 17:30;24.7;52.0;14.2;0.0
94059;08/12/2016 17:40;24.6;53.0;14.4;0.0
94059;08/12/2016 17:50;24.5;52.7;14.2;0.0
94059;08/12/2016 18:00;24.6;55.1;15;0.0
94059;08/12/2016 18:10;24.7;52.1;14.2;0.0
94059;08/12/2016 18:20;24.1;52.8;13.9;0.0
94059;08/12/2016 18:30;23.7;54.0;13.8;0.0
94059;08/12/2016 18:40;23.6;57.3;14.7;0.0
94059;08/12/2016 18:50;24.1;56.8;15;0.0
94059;08/12/2016 19:00;24.2;56.3;15;0.0
94059;08/12/2016 19:10;23.7;56.8;14.6;0.0
94059;08/12/2016 19:20;23.5;57.7;14.7;0.0
94059;08/12/2016 19:30;23.0;59.4;14.7;0.0
94059;08/12/2016 19:40;22.5;60.7;14.5;0.0
94059;08/12/2016 19:50;22.0;61.6;14.3;0.0
94059;08/12/2016 20:00;21.3;62.7;13.9;0.0
94059;08/12/2016 20:10;21.0;63.4;13.8;0.0
94059;08/12/2016 20:20;20.5;64.4;13.6;0.0
94059;08/12/2016 20:30;19.9;67.3;13.7;0.0
94059;08/12/2016 20:40;19.3;69.9;13.7;0.0
94059;08/12/2016 20:50;18.7;72.0;13.6;0.0
94059;08/12/2016 21:00;18.4;73.1;13.5;0.0
94059;08/12/2016 21:10;18.4;72.5;13.4;0.0
94059;08/12/2016 21:20;18.0;73.1;13.1;0.0
94059;08/12/2016 21:30;17.7;74.1;13;0.0
94059;08/12/2016 21:40;17.5;75.5;13.1;0.0
94059;08/12/2016 21:50;17.2;76.8;13.1;0.0
94059;08/12/2016 22:00;17.4;74.9;12.9;0.0
94059;08/12/2016 22:10;16.9;77.2;12.9;0.0
94059;08/12/2016 22:20;17.0;75.4;12.6;0.0
94059;08/12/2016 22:30;17.2;75.9;12.9;0.0
94059;08/12/2016 22:40;17.1;74.7;12.6;0.0
94059;08/12/2016 22:50;16.7;77.3;12.7;0.0
94059;08/12/2016 23:00;16.1;79.2;12.5;0.0
94059;08/12/2016 23:10;16.1;77.9;12.2;0.0
94059;08/12/2016 23:20;15.9;77.7;12;0.0
94059;08/12/2016 23:30;15.7;77.5;11.8;0.0
94059;08/12/2016 23:40;15.9;76.4;11.8;0.0
94059;08/12/2016 23:50;16.0;77.6;12.1;0.0
94059;09/12/2016 0:00;15.7;78.9;12.1;0.0
94059;09/12/2016 0:10;15.6;79.0;12;0.0
94059;09/12/2016 0:20;15.2;80.8;11.9;0.0
94059;09/12/2016 0:30;14.9;82.3;11.9;0.0
94059;09/12/2016 0:40;14.8;83.4;12;0.0
94059;09/12/2016 0:50;14.6;84.2;12;0.0
94059;09/12/2016 1:00;14.4;84.0;11.7;0.0
94059;09/12/2016 1:10;14.1;83.8;11.4;0.0
94059;09/12/2016 1:20;14.1;84.2;11.5;0.0
94059;09/12/2016 1:30;14.2;83.9;11.5;0.0
94059;09/12/2016 1:40;14.7;79.8;11.3;0.0
94059;09/12/2016 1:50;14.3;79.3;10.8;0.0
94059;09/12/2016 2:00;14.6;79.2;11;0.0
94059;09/12/2016 2:10;14.1;82.4;11.1;0.0
94059;09/12/2016 2:20;14.1;83.4;11.3;0.0
94059;09/12/2016 2:30;14.0;83.9;11.3;0.0
94059;09/12/2016 2:40;14.1;84.9;11.6;0.0
94059;09/12/2016 2:50;14.0;84.8;11.5;0.0
94059;09/12/2016 3:00;14.1;85.5;11.7;0.0
94059;09/12/2016 3:10;13.9;85.7;11.5;0.0
94059;09/12/2016 3:20;13.8;86.0;11.5;0.0
94059;09/12/2016 3:30;13.7;87.1;11.6;0.0
94059;09/12/2016 3:40;13.7;87.5;11.7;0.0
94059;09/12/2016 3:50;13.8;87.5;11.8;0.0
94059;09/12/2016 4:00;13.8;87.8;11.8;0.0
94059;09/12/2016 4:10;13.9;87.5;11.9;0.0
94059;09/12/2016 4:20;13.7;87.2;11.6;0.0
94059;09/12/2016 4:30;13.5;87.0;11.4;0.0
94059;09/12/2016 4:40;13.5;87.3;11.4;0.0
94059;09/12/2016 4:50;13.4;87.7;11.4;0.0
94059;09/12/2016 5:00;13.1;88.1;11.2;0.0
94059;09/12/2016 5:10;12.9;88.4;11;0.0
94059;09/12/2016 5:20;12.9;88.9;11.1;0.0
94059;09/12/2016 5:30;12.8;88.5;10.9;0.0
94059;09/12/2016 5:40;13.0;88.8;11.2;0.0
94059;09/12/2016 5:50;12.7;89.1;11;0.0
94059;09/12/2016 6:00;12.9;89.6;11.2;0.0
94059;09/12/2016 6:10;13.3;89.5;11.6;0.0
94059;09/12/2016 6:20;13.7;88.9;11.9;0.0
94059;09/12/2016 6:30;14.1;87.8;12.1;0.0
94059;09/12/2016 6:40;14.5;87.2;12.4;0.0
94059;09/12/2016 6:50;14.6;87.6;12.6;0.0
94059;09/12/2016 7:00;14.9;88.3;13;0.0
94059;09/12/2016 7:10;15.2;88.4;13.3;0.0
94059;09/12/2016 7:20;16.4;83.5;13.6;0.0
94059;09/12/2016 7:30;17.8;73.3;13;0.0
94059;09/12/2016 7:40;18.0;67.9;12;0.0
94059;09/12/2016 7:50;17.9;63.8;11;0.0
94059;09/12/2016 8:00;18.0;66.6;11.7;0.0
94059;09/12/2016 8:10;18.0;64.5;11.2;0.0
94059;09/12/2016 8:20;18.1;64.6;11.3;0.0
94059;09/12/2016 8:30;18.2;63.4;11.1;0.0
94059;09/12/2016 8:40;18.2;63.8;11.2;0.0
94059;09/12/2016 8:50;18.1;62.0;10.7;0.0
94059;09/12/2016 9:00;18.2;62.7;11;0.0
94059;09/12/2016 9:10;18.3;62.3;11;0.0
94059;09/12/2016 9:20;18.3;61.7;10.8;0.0
94059;09/12/2016 9:30;18.3;62.6;11;0.0
94059;09/12/2016 9:40;18.5;62.7;11.3;0.0
94059;09/12/2016 9:50;18.6;58.5;10.3;0.0
94059;09/12/2016 10:00;18.7;58.7;10.5;0.0
94059;09/12/2016 10:10;18.7;58.7;10.5;0.0
94059;09/12/2016 10:20;18.6;58.5;10.3;0.0
94059;09/12/2016 10:30;18.6;60.2;10.7;0.0
94059;09/12/2016 10:40;18.5;60.1;10.6;0.0
94059;09/12/2016 10:50;18.4;60.4;10.6;0.0
94059;09/12/2016 11:00;18.1;65.7;11.6;0.0
94059;09/12/2016 11:10;18.2;70.7;12.8;0.0
94059;09/12/2016 11:20;18.1;70.7;12.7;0.0
94059;09/12/2016 11:30;18.1;69.1;12.3;0.0
94059;09/12/2016 11:40;17.7;71.3;12.4;0.0
94059;09/12/2016 11:50;17.9;71.6;12.7;0.0
94059;09/12/2016 12:00;18.5;70.9;13.1;0.0
94059;09/12/2016 12:10;18.5;65.6;11.9;0.0
94059;09/12/2016 12:20;18.7;65.3;12.1;0.0
94059;09/12/2016 12:30;19.3;65.9;12.8;0.0
94059;09/12/2016 12:40;19.2;62.1;11.8;0.0
94059;09/12/2016 12:50;19.2;62.6;11.9;0.0
94059;09/12/2016 13:00;19.3;62.4;11.9;0.0
94059;09/12/2016 13:10;19.5;61.3;11.9;0.0
94059;09/12/2016 13:20;19.9;64.6;13;0.0
94059;09/12/2016 13:30;19.9;63.7;12.8;0.0
94059;09/12/2016 13:40;20.2;65.3;13.5;0.0
94059;09/12/2016 13:50;20.1;63.8;13;0.0
94059;09/12/2016 14:00;19.9;63.5;12.8;0.2
94059;09/12/2016 14:10;20.2;61.5;12.6;0.0
94059;09/12/2016 14:20;20.2;65.3;13.5;0.0
94059;09/12/2016 14:30;20.3;67.5;14.1;0.0
94059;09/12/2016 14:40;19.9;69.1;14.1;0.0
94059;09/12/2016 14:50;19.8;69.7;14.1;0.0
94059;09/12/2016 15:00;20.5;68.6;14.5;0.0
94059;09/12/2016 15:10;20.5;69.1;14.6;0.0
94059;09/12/2016 15:20;20.2;68.0;14.1;0.0
94059;09/12/2016 15:30;20.2;69.3;14.4;0.0
94059;09/12/2016 15:40;21.2;64.7;14.3;0.0
94059;09/12/2016 15:50;22.0;59.0;13.6;0.0
94059;09/12/2016 16:00;22.4;53.4;12.5;0.0
94059;09/12/2016 16:10;22.4;50.9;11.7;0.2
94059;09/12/2016 16:20;22.4;53.4;12.5;0.0
94059;09/12/2016 16:30;22.4;55.5;13.1;0.0
94059;09/12/2016 16:40;22.6;53.0;12.5;0.0
94059;09/12/2016 16:50;22.8;54.3;13.1;0.0
94059;09/12/2016 17:00;23.4;53.1;13.3;0.0
94059;09/12/2016 17:10;23.3;51.4;12.7;0.0
94059;09/12/2016 17:20;24.2;49.9;13.1;0.0
94059;09/12/2016 17:30;24.8;53.1;14.6;0.0
94059;09/12/2016 17:40;24.1;51.0;13.3;0.0
94059;09/12/2016 17:50;24.1;50.7;13.2;0.0
94059;09/12/2016 18:00;23.9;50.8;13.1;0.0
94059;09/12/2016 18:10;24.0;50.5;13.1;0.0
94059;09/12/2016 18:20;24.4;48.3;12.8;0.0
94059;09/12/2016 18:30;24.0;49.3;12.7;0.0
94059;09/12/2016 18:40;24.2;49.0;12.8;0.0
94059;09/12/2016 18:50;23.7;49.0;12.4;0.0
94059;09/12/2016 19:00;23.6;48.0;12;0.0
94059;09/12/2016 19:10;23.5;48.1;11.9;0.0
94059;09/12/2016 19:20;23.5;47.7;11.8;0.0
94059;09/12/2016 19:30;23.2;49.2;12;0.0
94059;09/12/2016 19:40;22.9;51.9;12.5;0.0
94059;09/12/2016 19:50;22.5;52.9;12.4;0.0
94059;09/12/2016 20:00;22.1;55.2;12.7;0.0
94059;09/12/2016 20:10;21.5;58.3;13;0.0
94059;09/12/2016 20:20;21.0;61.6;13.3;0.0
94059;09/12/2016 20:30;19.8;65.6;13.2;0.0
94059;09/12/2016 20:40;19.0;69.5;13.3;0.0
94059;09/12/2016 20:50;18.9;71.3;13.6;0.0
94059;09/12/2016 21:00;18.5;72.6;13.5;0.0
94059;09/12/2016 21:10;18.2;74.3;13.6;0.0
94059;09/12/2016 21:20;17.8;74.0;13.1;0.0
94059;09/12/2016 21:30;17.5;75.2;13.1;0.0
94059;09/12/2016 21:40;17.4;75.0;12.9;0.0
94059;09/12/2016 21:50;17.0;77.9;13.1;0.0
94059;09/12/2016 22:00;17.5;76.0;13.2;0.0
94059;09/12/2016 22:10;17.4;77.1;13.3;0.0
94059;09/12/2016 22:20;17.5;77.8;13.6;0.0
94059;09/12/2016 22:30;16.9;78.8;13.2;0.0
94059;09/12/2016 22:40;17.0;77.5;13;0.0
94059;09/12/2016 22:50;17.0;77.2;13;0.0
94059;09/12/2016 23:00;17.0;76.0;12.7;0.0
94059;09/12/2016 23:10;16.6;78.5;12.8;0.0
94059;09/12/2016 23:20;16.4;80.1;13;0.0
94059;09/12/2016 23:30;16.4;81.2;13.2;0.0
94059;09/12/2016 23:40;16.3;81.8;13.2;0.0
94059;09/12/2016 23:50;16.5;81.7;13.4;0.0
94059;10/12/2016 0:00;16.4;82.3;13.4;0.0
94059;10/12/2016 0:10;16.7;81.7;13.6;0.0
94059;10/12/2016 0:20;16.9;80.9;13.6;0.0
94059;10/12/2016 0:30;16.9;79.6;13.4;0.0
94059;10/12/2016 0:40;16.9;78.9;13.2;0.0
94059;10/12/2016 0:50;16.9;78.1;13.1;0.0
94059;10/12/2016 1:00;16.7;77.6;12.8;0.0
94059;10/12/2016 1:10;16.6;76.9;12.5;0.0
94059;10/12/2016 1:20;16.6;77.2;12.6;0.0
94059;10/12/2016 1:30;16.5;77.3;12.5;0.0
94059;10/12/2016 1:40;16.3;78.0;12.5;0.0
94059;10/12/2016 1:50;16.3;78.2;12.5;0.0
94059;10/12/2016 2:00;16.2;78.6;12.5;0.0
94059;10/12/2016 2:10;16.3;77.7;12.4;0.0
94059;10/12/2016 2:20;16.4;75.9;12.1;0.0
94059;10/12/2016 2:30;16.5;75.6;12.2;0.0
94059;10/12/2016 2:40;16.4;76.0;12.2;0.0
94059;10/12/2016 2:50;16.1;78.9;12.4;0.0
94059;10/12/2016 3:00;16.0;80.7;12.7;0.0
94059;10/12/2016 3:10;15.9;81.2;12.7;0.0
94059;10/12/2016 3:20;16.2;79.0;12.6;0.0
94059;10/12/2016 3:30;16.0;79.1;12.4;0.0
94059;10/12/2016 3:40;15.9;78.8;12.2;0.0
94059;10/12/2016 3:50;15.9;78.2;12.1;0.0
94059;10/12/2016 4:00;15.6;78.9;12;0.0
94059;10/12/2016 4:10;15.2;80.1;11.8;0.0
94059;10/12/2016 4:20;14.7;82.1;11.7;0.0
94059;10/12/2016 4:30;15.0;82.3;12;0.0
94059;10/12/2016 4:40;14.9;83.7;12.2;0.0
94059;10/12/2016 4:50;14.8;84.8;12.3;0.0
94059;10/12/2016 5:00;14.9;85.5;12.5;0.0
94059;10/12/2016 5:10;14.8;85.9;12.5;0.0
94059;10/12/2016 5:20;14.5;87.0;12.4;0.0
94059;10/12/2016 5:30;14.4;86.9;12.2;0.0
94059;10/12/2016 5:40;14.6;86.3;12.3;0.0
94059;10/12/2016 5:50;14.4;86.2;12.1;0.0
94059;10/12/2016 6:00;14.3;86.8;12.1;0.0
94059;10/12/2016 6:10;14.2;87.1;12.1;0.0
94059;10/12/2016 6:20;13.9;87.7;11.9;0.0
94059;10/12/2016 6:30;14.1;87.7;12.1;0.0
94059;10/12/2016 6:40;14.4;87.1;12.3;0.0
94059;10/12/2016 6:50;15.5;86.1;13.2;0.0
94059;10/12/2016 7:00;16.6;84.1;13.9;0.0
94059;10/12/2016 7:10;17.6;80.7;14.2;0.0
94059;10/12/2016 7:20;18.2;78.0;14.3;0.0
94059;10/12/2016 7:30;18.7;75.8;14.3;0.0
94059;10/12/2016 7:40;19.2;73.2;14.3;0.0
94059;10/12/2016 7:50;19.9;71.2;14.5;0.0
94059;10/12/2016 8:00;20.5;69.3;14.7;0.0
94059;10/12/2016 8:10;21.0;67.1;14.7;0.0
94059;10/12/2016 8:20;21.2;66.7;14.8;0.0
94059;10/12/2016 8:30;21.1;67.0;14.7;0.0
94059;10/12/2016 8:40;21.5;65.3;14.7;0.0
94059;10/12/2016 8:50;22.0;64.6;15;0.0
94059;10/12/2016 9:00;22.5;61.6;14.8;0.0
94059;10/12/2016 9:10;22.7;61.5;14.9;0.0
94059;10/12/2016 9:20;23.6;59.2;15.2;0.0
94059;10/12/2016 9:30;23.7;55.6;14.3;0.0
94059;10/12/2016 9:40;24.3;55.9;14.9;0.0
94059;10/12/2016 9:50;24.6;52.0;14.1;0.0
94059;10/12/2016 10:00;24.9;54.8;15.2;0.0
94059;10/12/2016 10:10;24.6;54.0;14.7;0.0
94059;10/12/2016 10:20;25.3;54.3;15.4;0.0
94059;10/12/2016 10:30;25.0;52.8;14.7;0.0
94059;10/12/2016 10:40;25.5;52.2;15;0.0
94059;10/12/2016 10:50;26.1;51.6;15.4;0.0
94059;10/12/2016 11:00;26.2;50.3;15.1;0.0
94059;10/12/2016 11:10;26.5;47.9;14.6;0.0
94059;10/12/2016 11:20;26.1;47.7;14.1;0.0
94059;10/12/2016 11:30;26.6;45.4;13.8;0.0
94059;10/12/2016 11:40;27.0;47.1;14.8;0.0
94059;10/12/2016 11:50;27.5;48.2;15.6;0.0
94059;10/12/2016 12:00;27.2;45.5;14.4;0.0
94059;10/12/2016 12:10;27.8;48.6;16;0.0
94059;10/12/2016 12:20;28.0;39.8;13.1;0.0
94059;10/12/2016 12:30;28.3;40.6;13.6;0.0
94059;10/12/2016 12:40;28.2;38.6;12.8;0.0
94059;10/12/2016 12:50;28.6;40.4;13.8;0.0
94059;10/12/2016 13:00;28.8;40.0;13.9;0.0
94059;10/12/2016 13:10;28.7;38.9;13.3;0.0
94059;10/12/2016 13:20;28.6;37.8;12.8;0.0
94059;10/12/2016 13:30;29.3;39.5;14.1;0.0
94059;10/12/2016 13:40;29.1;37.0;12.9;0.0
94059;10/12/2016 13:50;29.2;36.3;12.7;0.0
94059;10/12/2016 14:00;29.0;36.5;12.6;0.0
94059;10/12/2016 14:10;29.4;36.0;12.8;0.0
94059;10/12/2016 14:20;29.6;36.6;13.2;0.0
94059;10/12/2016 14:30;29.8;34.8;12.6;0.0
94059;10/12/2016 14:40;30.2;33.4;12.3;0.0
94059;10/12/2016 14:50;30.3;37.2;14.1;0.0
94059;10/12/2016 15:00;29.8;35.2;12.8;0.0
94059;10/12/2016 15:10;30.0;33.1;12;0.0
94059;10/12/2016 15:20;30.3;34.4;12.9;0.0
94059;10/12/2016 15:30;30.1;34.6;12.8;0.0
94059;10/12/2016 15:40;30.7;34.1;13.1;0.0
94059;10/12/2016 15:50;30.6;31.7;11.9;0.0
94059;10/12/2016 16:00;30.5;31.5;11.7;0.0
94059;10/12/2016 16:10;30.4;31.7;11.7;0.0
94059;10/12/2016 16:20;30.6;34.2;13;0.0
94059;10/12/2016 16:30;31.2;31.7;12.4;0.0
94059;10/12/2016 16:40;31.1;32.4;12.7;0.0
94059;10/12/2016 16:50;31.5;32.3;12.9;0.0
94059;10/12/2016 17:00;31.7;31.7;12.8;0.0
94059;10/12/2016 17:10;30.9;31.7;12.1;0.0
94059;10/12/2016 17:20;30.8;32.9;12.6;0.0
94059;10/12/2016 17:30;30.5;32.1;12;0.0
94059;10/12/2016 17:40;30.7;32.6;12.4;0.0
94059;10/12/2016 17:50;31.5;29.6;11.6;0.0
94059;10/12/2016 18:00;31.2;31.0;12.1;0.0
94059;10/12/2016 18:10;31.5;30.9;12.3;0.0
94059;10/12/2016 18:20;31.2;31.1;12.1;0.0
94059;10/12/2016 18:30;30.6;32.5;12.3;0.0
94059;10/12/2016 18:40;31.0;29.3;11;0.0
94059;10/12/2016 18:50;31.0;31.5;12.1;0.0
94059;10/12/2016 19:00;30.2;33.0;12.1;0.0
94059;10/12/2016 19:10;29.8;33.5;12;0.0
94059;10/12/2016 19:20;29.6;33.2;11.7;0.0
94059;10/12/2016 19:30;29.2;34.7;12;0.0
94059;10/12/2016 19:40;28.5;38.7;13.1;0.0
94059;10/12/2016 19:50;27.9;42.4;13.9;0.0
94059;10/12/2016 20:00;27.1;44.0;13.8;0.0
94059;10/12/2016 20:10;26.1;46.9;13.9;0.0
94059;10/12/2016 20:20;25.8;47.0;13.6;0.0
94059;10/12/2016 20:30;25.1;50.5;14.1;0.0
94059;10/12/2016 20:40;24.6;52.2;14.2;0.0
94059;10/12/2016 20:50;23.9;55.6;14.5;0.0
94059;10/12/2016 21:00;23.6;54.9;14;0.0
94059;10/12/2016 21:10;23.2;56.9;14.2;0.0
94059;10/12/2016 21:20;22.9;59.5;14.6;0.0
94059;10/12/2016 21:30;22.5;57.9;13.8;0.0
94059;10/12/2016 21:40;22.1;59.7;13.9;0.0
94059;10/12/2016 21:50;22.2;61.5;14.5;0.0
94059;10/12/2016 22:00;22.6;58.2;14;0.0
94059;10/12/2016 22:10;22.8;57.8;14.1;0.0
94059;10/12/2016 22:20;22.0;61.5;14.3;0.0
94059;10/12/2016 22:30;21.5;64.0;14.4;0.0
94059;10/12/2016 22:40;21.3;65.0;14.5;0.0
94059;10/12/2016 22:50;21.1;65.6;14.4;0.0
94059;10/12/2016 23:00;20.4;68.5;14.4;0.0
94059;10/12/2016 23:10;20.4;68.8;14.5;0.0
94059;10/12/2016 23:20;20.5;68.2;14.4;0.0
94059;10/12/2016 23:30;20.0;71.5;14.7;0.0
94059;10/12/2016 23:40;19.4;74.0;14.6;0.0
94059;10/12/2016 23:50;18.7;76.2;14.4;0.0
94059;11/12/2016 0:00;18.5;77.1;14.4;0.0
94059;11/12/2016 0:10;18.7;75.7;14.3;0.0
94059;11/12/2016 0:20;18.4;76.9;14.3;0.0
94059;11/12/2016 0:30;18.1;78.0;14.2;0.0
94059;11/12/2016 0:40;18.2;77.4;14.2;0.0
94059;11/12/2016 0:50;18.1;77.7;14.1;0.0
94059;11/12/2016 1:00;18.2;77.2;14.1;0.0
94059;11/12/2016 1:10;18.3;77.3;14.3;0.0
94059;11/12/2016 1:20;17.9;78.8;14.2;0.0
94059;11/12/2016 1:30;17.4;81.4;14.2;0.0
94059;11/12/2016 1:40;17.1;82.5;14.1;0.0
94059;11/12/2016 1:50;17.2;83.2;14.3;0.0
94059;11/12/2016 2:00;17.2;82.7;14.2;0.0
94059;11/12/2016 2:10;17.6;80.7;14.2;0.0
94059;11/12/2016 2:20;17.7;80.2;14.2;0.0
94059;11/12/2016 2:30;17.6;79.7;14.1;0.0
94059;11/12/2016 2:40;17.9;78.7;14.1;0.0
94059;11/12/2016 2:50;17.4;79.6;13.8;0.0
94059;11/12/2016 3:00;17.3;79.6;13.7;0.0
94059;11/12/2016 3:10;17.2;80.2;13.8;0.0
94059;11/12/2016 3:20;17.2;80.6;13.8;0.0
94059;11/12/2016 3:30;17.0;81.3;13.8;0.0
94059;11/12/2016 3:40;17.5;80.4;14.1;0.0
94059;11/12/2016 3:50;18.8;74.9;14.3;0.0
94059;11/12/2016 4:00;19.9;67.8;13.8;0.0
94059;11/12/2016 4:10;20.4;64.8;13.6;0.0
94059;11/12/2016 4:20;20.4;63.8;13.3;0.0
94059;11/12/2016 4:30;20.1;63.1;12.9;0.0
94059;11/12/2016 4:40;20.1;61.8;12.5;0.0
94059;11/12/2016 4:50;20.0;61.3;12.3;0.0
94059;11/12/2016 5:00;19.8;61.1;12.1;0.0
94059;11/12/2016 5:10;19.7;60.9;11.9;0.0
94059;11/12/2016 5:20;19.9;60.0;11.9;0.0
94059;11/12/2016 5:30;19.7;60.6;11.9;0.0
94059;11/12/2016 5:40;19.7;60.4;11.8;0.0
94059;11/12/2016 5:50;19.5;60.9;11.8;0.0
94059;11/12/2016 6:00;19.3;60.5;11.5;0.0
94059;11/12/2016 6:10;19.4;58.6;11.1;0.0
94059;11/12/2016 6:20;19.6;56.7;10.8;0.0
94059;11/12/2016 6:30;19.9;55.3;10.7;0.0
94059;11/12/2016 6:40;20.3;53.2;10.5;0.0
94059;11/12/2016 6:50;20.4;53.2;10.6;0.0
94059;11/12/2016 7:00;21.0;51.8;10.7;0.0
94059;11/12/2016 7:10;21.5;50.5;10.8;0.0
94059;11/12/2016 7:20;22.1;47.9;10.6;0.0
94059;11/12/2016 7:30;22.6;46.8;10.7;0.0
94059;11/12/2016 7:40;23.0;45.0;10.4;0.0
94059;11/12/2016 7:50;23.4;44.2;10.5;0.0
94059;11/12/2016 8:00;23.6;42.8;10.2;0.0
94059;11/12/2016 8:10;23.9;41.5;10;0.0
94059;11/12/2016 8:20;24.3;42.0;10.6;0.0
94059;11/12/2016 8:30;24.2;40.1;9.8;0.0
94059;11/12/2016 8:40;24.8;40.4;10.4;0.0
94059;11/12/2016 8:50;24.9;39.1;10;0.0
94059;11/12/2016 9:00;24.8;38.0;9.5;0.0
94059;11/12/2016 9:10;25.3;38.5;10.2;0.0
94059;11/12/2016 9:20;25.6;38.5;10.4;0.0
94059;11/12/2016 9:30;25.6;37.6;10.1;0.0
94059;11/12/2016 9:40;25.8;37.7;10.3;0.0
94059;11/12/2016 9:50;25.6;37.4;10;0.0
94059;11/12/2016 10:00;26.0;37.6;10.4;0.0
94059;11/12/2016 10:10;25.5;36.7;9.6;0.0
94059;11/12/2016 10:20;26.2;37.7;10.6;0.0
94059;11/12/2016 10:30;26.4;36.6;10.4;0.0
94059;11/12/2016 10:40;26.2;37.2;10.4;0.0
94059;11/12/2016 10:50;26.9;36.1;10.6;0.0
94059;11/12/2016 11:00;26.7;35.3;10.1;0.0
94059;11/12/2016 11:10;27.0;34.7;10.1;0.0
94059;11/12/2016 11:20;27.3;34.8;10.4;0.0
94059;11/12/2016 11:30;27.3;34.3;10.2;0.0
94059;11/12/2016 11:40;27.8;34.4;10.7;0.0
94059;11/12/2016 11:50;27.8;33.5;10.3;0.0
94059;11/12/2016 12:00;28.1;34.6;11;0.0
94059;11/12/2016 12:10;28.3;32.9;10.4;0.0
94059;11/12/2016 12:20;28.5;32.2;10.3;0.0
94059;11/12/2016 12:30;28.3;33.3;10.6;0.0
94059;11/12/2016 12:40;28.8;32.3;10.6;0.0
94059;11/12/2016 12:50;29.1;31.5;10.5;0.0
94059;11/12/2016 13:00;29.2;31.5;10.6;0.0
94059;11/12/2016 13:10;29.8;32.2;11.4;0.0
94059;11/12/2016 13:20;29.7;32.4;11.4;0.0
94059;11/12/2016 13:30;29.9;30.2;10.6;0.0
94059;11/12/2016 13:40;30.0;30.1;10.6;0.0
94059;11/12/2016 13:50;30.1;29.6;10.4;0.0
94059;11/12/2016 14:00;30.6;32.0;12;0.0
94059;11/12/2016 14:10;30.8;29.9;11.2;0.0
94059;11/12/2016 14:20;30.5;28.1;10;0.0
94059;11/12/2016 14:30;30.9;30.3;11.5;0.0
94059;11/12/2016 14:40;31.7;31.1;12.5;0.0
94059;11/12/2016 14:50;31.6;30.3;12.1;0.0
94059;11/12/2016 15:00;30.8;28.7;10.6;0.0
94059;11/12/2016 15:10;31.0;28.2;10.5;0.0
94059;11/12/2016 15:20;31.3;29.1;11.2;0.0
94059;11/12/2016 15:30;31.6;30.7;12.3;0.0
94059;11/12/2016 15:40;31.4;27.5;10.4;0.0
94059;11/12/2016 15:50;31.4;28.1;10.8;0.0
94059;11/12/2016 16:00;31.5;28.0;10.8;0.0
94059;11/12/2016 16:10;31.9;28.0;11.1;0.0
94059;11/12/2016 16:20;31.6;28.3;11;0.0
94059;11/12/2016 16:30;31.7;27.9;10.9;0.0
94059;11/12/2016 16:40;32.0;29.1;11.8;0.0
94059;11/12/2016 16:50;31.8;28.1;11.1;0.0
94059;11/12/2016 17:00;32.0;27.5;10.9;0.0
94059;11/12/2016 17:10;32.3;27.1;11;0.0
94059;11/12/2016 17:20;31.9;27.1;10.6;0.0
94059;11/12/2016 17:30;31.9;26.7;10.4;0.0
94059;11/12/2016 17:40;32.0;26.3;10.3;0.0
94059;11/12/2016 17:50;31.8;26.8;10.4;0.0
94059;11/12/2016 18:00;31.8;26.5;10.2;0.0
94059;11/12/2016 18:10;31.7;27.1;10.5;0.0
94059;11/12/2016 18:20;31.5;27.9;10.7;0.0
94059;11/12/2016 18:30;31.7;28.2;11.1;0.0
94059;11/12/2016 18:40;31.3;27.4;10.3;0.0
94059;11/12/2016 18:50;30.9;29.3;11;0.0
94059;11/12/2016 19:00;30.3;30.2;10.9;0.0
94059;11/12/2016 19:10;29.9;31.7;11.3;0.0
94059;11/12/2016 19:20;29.8;30.0;10.4;0.0
94059;11/12/2016 19:30;29.0;33.2;11.2;0.0
94059;11/12/2016 19:40;28.6;36.0;12.1;0.0
94059;11/12/2016 19:50;27.9;36.4;11.6;0.0
94059;11/12/2016 20:00;27.0;38.9;11.8;0.0
94059;11/12/2016 20:10;26.7;39.2;11.7;0.0
94059;11/12/2016 20:20;26.2;41.4;12.1;0.0
94059;11/12/2016 20:30;25.5;42.9;12;0.0
94059;11/12/2016 20:40;25.0;43.7;11.8;0.0
94059;11/12/2016 20:50;24.3;46.1;12;0.0
94059;11/12/2016 21:00;24.4;43.5;11.2;0.0
94059;11/12/2016 21:10;24.3;43.4;11.1;0.0
94059;11/12/2016 21:20;23.5;48.3;12;0.0
94059;11/12/2016 21:30;23.5;47.7;11.8;0.0
94059;11/12/2016 21:40;23.0;47.7;11.3;0.0
94059;11/12/2016 21:50;22.6;50.0;11.7;0.0
94059;11/12/2016 22:00;22.3;49.6;11.3;0.0
94059;11/12/2016 22:10;21.9;51.5;11.5;0.0
94059;11/12/2016 22:20;21.6;52.2;11.4;0.0
94059;11/12/2016 22:30;21.1;54.9;11.7;0.0
94059;11/12/2016 22:40;20.6;56.6;11.7;0.0
94059;11/12/2016 22:50;20.3;58.4;11.9;0.0
